student_course_id,total_clicks,active_days,resources_accessed,is_sparse
147793_AAA_2013J,155,9,17,False
1478030_CCC_2014J,111,9,24,False
147876_BBB_2013B,342,37,62,False
1478775_CCC_2014J,809,41,50,False
148008_DDD_2013J,529,54,56,False
1480800_BBB_2013B,535,40,42,False
1482413_DDD_2014J,263,35,59,False
1482413_FFF_2013J,1440,54,110,False
148282_EEE_2014B,197,21,14,False
148328_FFF_2013J,1520,57,93,False
1483632_CCC_2014J,386,38,37,False
1483814_EEE_2014J,1969,74,75,False
148414_DDD_2014J,1328,138,105,False
148427_BBB_2014B,421,66,40,False
1484626_DDD_2014J,20,1,10,True
1484804_AAA_2014J,1454,174,53,False
1485105_DDD_2013J,140,10,13,False
148515_DDD_2013J,28,3,11,False
1485702_CCC_2014J,1269,96,73,False
1486048_BBB_2014J,584,29,72,False
1487084_EEE_2013J,2788,74,51,False
1488959_AAA_2013J,3429,155,76,False
148931_FFF_2013J,306,9,68,False
148993_AAA_2013J,1864,106,70,False
148993_AAA_2014J,1948,145,54,False
1490624_CCC_2014J,575,51,64,False
1490624_EEE_2014J,1734,71,59,False
149178_FFF_2014J,2573,113,121,False
1491894_CCC_2014J,145,9,18,False
1492408_DDD_2014J,129,19,20,False
1492571_FFF_2013J,4729,116,247,False
1493476_BBB_2013B,344,33,49,False
1493739_CCC_2014B,1370,80,89,False
1494577_FFF_2013J,1663,76,117,False
149567_FFF_2013B,485,23,48,False
149680_FFF_2013B,5126,192,191,False
149693_FFF_2013B,2555,89,94,False
149741_AAA_2014J,2342,102,84,False
1497480_DDD_2013J,179,15,42,False
1497822_EEE_2014J,1628,128,59,False
1498823_FFF_2014B,413,15,44,False
1498979_GGG_2013J,696,32,44,False
149962_AAA_2014J,141,17,14,False
149964_FFF_2014J,155,9,30,False
1500410_FFF_2013B,2620,83,143,False
1500950_EEE_2014B,2578,97,53,False
150121_FFF_2014B,965,41,72,False
1501577_CCC_2014J,2279,93,95,False
1501577_FFF_2014J,2542,102,133,False
1501614_CCC_2014J,4312,231,89,False
1502193_BBB_2014B,2014,105,54,False
150282_FFF_2014J,1466,70,96,False
1503056_BBB_2013J,215,22,36,False
150398_BBB_2014J,1956,140,80,False
1504653_FFF_2013J,4421,141,185,False
150578_DDD_2013B,674,44,106,False
1507503_DDD_2013J,2364,148,187,False
150763_FFF_2013B,9509,240,184,False
1508708_BBB_2014B,10,2,5,True
1509881_DDD_2013J,885,59,143,False
1510198_DDD_2013B,4210,157,226,False
1510285_FFF_2013B,4334,135,170,False
1511033_AAA_2014J,679,36,53,False
1512332_FFF_2013J,727,29,64,False
1513001_FFF_2013J,1474,50,116,False
151358_AAA_2013J,270,20,31,False
1514245_FFF_2014B,1888,77,96,False
1514245_FFF_2014J,357,35,39,False
151465_FFF_2013B,2341,87,129,False
151549_CCC_2014B,285,23,35,False
1515509_FFF_2013J,10197,232,248,False
151587_AAA_2014J,166,27,22,False
1516666_GGG_2013J,6,2,2,True
151697_BBB_2013B,424,30,38,False
151745_DDD_2014J,591,67,111,False
151800_BBB_2013J,85,9,7,False
1518989_AAA_2013J,4202,133,77,False
151917_BBB_2013J,909,77,75,False
151917_BBB_2014J,692,34,41,False
152153_BBB_2013B,500,31,32,False
1521540_BBB_2013B,4703,150,62,False
1521687_BBB_2013J,52,9,8,False
1522631_DDD_2013J,3369,205,194,False
152320_DDD_2014B,1807,105,203,False
152320_DDD_2014J,518,70,57,False
152428_CCC_2014B,2553,89,97,False
152524_FFF_2014J,9426,278,225,False
1525567_BBB_2014B,2882,166,34,False
152587_FFF_2013J,4792,133,174,False
1526059_FFF_2014B,3601,121,183,False
1526210_DDD_2014J,1193,102,126,False
152626_CCC_2014J,455,16,31,False
152626_FFF_2014B,7002,209,236,False
152668_AAA_2014J,765,34,43,False
152671_GGG_2014B,361,19,18,False
1526770_BBB_2014J,1109,86,97,False
1527616_FFF_2013J,31,3,8,False
1528232_FFF_2014B,191,19,27,False
152867_BBB_2013J,28,3,9,False
152887_FFF_2013J,351,15,34,False
152910_BBB_2013B,2189,133,54,False
152917_FFF_2014J,6852,161,287,False
152929_BBB_2013B,299,25,39,False
1529371_EEE_2013J,743,37,52,False
1529458_CCC_2014J,371,13,33,False
152962_CCC_2014B,6399,101,99,False
152973_BBB_2014J,733,43,61,False
1530521_DDD_2013J,1787,130,176,False
153110_FFF_2013B,496,42,37,False
1531287_FFF_2013B,4147,88,188,False
1531649_DDD_2014B,755,42,73,False
153170_DDD_2014J,1036,94,89,False
153212_BBB_2013B,842,83,49,False
1532711_FFF_2014J,795,26,78,False
1532840_CCC_2014J,830,39,40,False
1532840_FFF_2013B,5514,138,163,False
1532921_FFF_2013J,55,8,12,False
1533277_BBB_2014J,958,52,84,False
1534494_CCC_2014B,3842,119,109,False
1534560_FFF_2013B,2243,100,161,False
1534854_DDD_2013B,287,40,68,False
153611_FFF_2014B,1867,76,109,False
1536122_BBB_2014J,996,67,79,False
1536138_FFF_2013B,1379,61,145,False
1536591_BBB_2013B,708,42,48,False
1536591_BBB_2014B,75,3,7,False
1536591_BBB_2014J,276,18,31,False
1536774_BBB_2013J,1767,133,62,False
153704_BBB_2013B,415,35,36,False
153704_BBB_2013J,165,30,28,False
1537673_GGG_2013J,41,7,10,False
1537796_FFF_2014J,601,29,70,False
153785_FFF_2013B,4747,194,164,False
153788_CCC_2014B,357,18,27,False
153788_EEE_2013J,3023,102,49,False
1540042_BBB_2014B,444,43,36,False
154011_BBB_2013J,681,40,43,False
154027_BBB_2013B,569,63,46,False
154057_FFF_2013J,1362,43,79,False
154059_FFF_2013J,1479,66,77,False
154073_DDD_2014J,343,40,88,False
1541133_BBB_2013J,2208,169,160,False
154125_BBB_2013B,97,7,13,False
1541472_FFF_2013J,2405,101,112,False
1541906_CCC_2014B,43,4,4,False
1541906_EEE_2013J,710,52,41,False
154191_FFF_2013J,2328,69,124,False
154540_BBB_2013B,417,45,21,False
154570_BBB_2013J,11670,122,81,False
154697_DDD_2014B,71,8,13,False
1547646_BBB_2014J,1758,85,101,False
1548052_FFF_2014B,3528,56,102,False
1549107_DDD_2014B,1769,106,200,False
155067_CCC_2014B,75,14,17,False
155158_FFF_2014B,1572,80,104,False
1551895_CCC_2014B,185,16,23,False
1552044_CCC_2014J,1494,90,99,False
1552044_DDD_2014B,1369,90,155,False
155256_GGG_2013J,407,23,39,False
155298_CCC_2014J,468,82,29,False
155298_FFF_2013J,1381,75,117,False
1554143_CCC_2014J,314,28,29,False
1554143_DDD_2014B,336,33,49,False
1554143_FFF_2013B,1322,55,108,False
155484_BBB_2014J,2092,140,83,False
155511_FFF_2013B,4774,137,174,False
155550_AAA_2013J,1522,81,59,False
155631_BBB_2014B,1242,55,48,False
155735_BBB_2013B,133,5,15,False
1558539_FFF_2013B,3117,72,130,False
155854_AAA_2013J,3981,202,96,False
155938_FFF_2014J,2501,94,103,False
1559428_BBB_2014B,61,8,6,False
155956_CCC_2014J,2073,103,56,False
155963_CCC_2014B,421,37,34,False
155984_AAA_2013J,908,44,44,False
155984_AAA_2014J,1737,105,74,False
1559964_CCC_2014J,21,2,6,True
1559964_FFF_2013J,5401,157,251,False
1560205_CCC_2014B,512,17,40,False
1560989_BBB_2014B,284,24,29,False
1560989_BBB_2014J,940,91,75,False
156127_GGG_2013J,243,17,24,False
1561431_CCC_2014B,1342,96,52,False
156171_FFF_2013J,2026,62,86,False
1561750_CCC_2014J,856,58,46,False
1561750_EEE_2013J,4370,134,62,False
1562320_FFF_2013B,527,29,66,False
156311_BBB_2013J,575,53,68,False
1563203_DDD_2013J,3,2,1,True
156358_BBB_2014J,647,54,71,False
1563696_BBB_2014J,574,45,60,False
1564630_CCC_2014J,825,48,31,False
1564630_DDD_2013J,945,89,96,False
1564706_BBB_2014J,1701,100,93,False
156594_EEE_2014B,2061,86,68,False
1567505_EEE_2013J,2175,117,51,False
156783_DDD_2013J,1101,120,95,False
156788_FFF_2014B,21,2,6,True
156835_BBB_2013B,1290,111,93,False
1568828_CCC_2014B,1231,112,92,False
1569426_DDD_2013J,1472,134,166,False
157060_BBB_2013J,302,19,43,False
157225_FFF_2014J,865,23,81,False
157276_BBB_2014B,3018,123,92,False
157298_DDD_2013B,1326,86,126,False
157308_FFF_2013B,2191,53,116,False
157310_CCC_2014B,17,3,2,True
157310_CCC_2014J,4,1,2,True
157310_DDD_2013J,923,86,115,False
1573624_EEE_2014B,1522,86,44,False
1574398_BBB_2013B,8741,218,68,False
157568_AAA_2013J,1405,87,62,False
157647_FFF_2013J,124,7,34,False
1576513_AAA_2014J,15301,286,105,False
1577134_DDD_2013B,5549,202,260,False
157752_BBB_2014J,368,29,47,False
157795_BBB_2013J,1509,113,51,False
1578222_FFF_2014B,2520,81,141,False
1580084_DDD_2013J,547,40,68,False
1581243_DDD_2013J,686,58,115,False
1583847_CCC_2014J,324,30,24,False
1584449_DDD_2013B,300,27,41,False
1585671_FFF_2014J,4369,107,238,False
158575_DDD_2014J,457,39,93,False
1585768_BBB_2014J,195,8,28,False
158611_DDD_2013J,752,69,101,False
158707_AAA_2014J,4742,98,67,False
158708_EEE_2014J,1622,81,61,False
1587817_DDD_2013B,583,32,94,False
1588208_BBB_2013J,423,22,16,False
1588208_BBB_2014B,1304,44,22,False
158831_EEE_2014B,943,67,59,False
1588621_FFF_2014B,1538,48,61,False
1588621_FFF_2014J,131,23,10,False
1589066_DDD_2014J,1341,117,143,False
1591013_CCC_2014B,438,33,33,False
1591864_DDD_2014B,1979,119,186,False
1591864_DDD_2014J,720,31,40,False
1592048_CCC_2014J,3710,177,143,False
1592048_DDD_2013J,115,7,31,False
1592048_DDD_2014B,2118,142,250,False
159287_EEE_2014J,2824,132,57,False
159293_BBB_2014B,799,113,40,False
1593442_CCC_2014J,2417,102,82,False
1593730_DDD_2014J,1557,107,193,False
1594621_BBB_2013J,369,28,48,False
159484_GGG_2013J,101,7,14,False
159571_GGG_2014B,444,40,20,False
159596_DDD_2013B,571,43,90,False
159906_FFF_2014J,1083,40,90,False
159925_DDD_2013B,2452,174,182,False
159947_FFF_2014J,2444,98,122,False
159954_AAA_2013J,1185,66,58,False
159954_AAA_2014J,877,71,44,False
160005_DDD_2013B,3922,197,219,False
160026_BBB_2014J,95,12,28,False
1601739_DDD_2014J,220,30,32,False
160181_DDD_2014J,2663,146,151,False
160193_FFF_2013B,287,26,39,False
160262_FFF_2014B,308,14,35,False
160300_CCC_2014B,2026,136,110,False
160310_FFF_2013J,3752,147,297,False
1603549_FFF_2014J,2176,98,162,False
160401_DDD_2013B,86,6,29,False
160472_FFF_2014B,1544,52,95,False
160479_GGG_2014B,429,20,33,False
160536_CCC_2014J,421,44,27,False
160536_EEE_2013J,1317,126,36,False
160720_FFF_2013J,9,3,2,True
1609002_AAA_2014J,1025,103,72,False
160934_FFF_2013J,143,18,35,False
160945_GGG_2014B,563,27,46,False
160946_FFF_2013J,1574,41,116,False
1610188_DDD_2013J,137,11,21,False
1611842_DDD_2013B,1206,100,161,False
1611973_BBB_2014B,393,32,35,False
1612600_CCC_2014J,1600,60,92,False
1612600_DDD_2014B,3443,233,282,False
1614181_FFF_2013B,2320,92,92,False
161491_BBB_2013J,970,57,34,False
1615392_FFF_2014B,4214,152,145,False
161658_FFF_2013B,910,19,60,False
161678_BBB_2013B,94,15,19,False
161781_CCC_2014J,195,19,24,False
161781_EEE_2014J,522,35,26,False
1618172_EEE_2014B,1514,54,59,False
1618738_AAA_2013J,723,19,68,False
161878_DDD_2014B,36,5,12,False
1619251_CCC_2014B,87,6,11,False
1620151_AAA_2013J,942,44,55,False
1620593_DDD_2013B,1227,41,124,False
1621041_FFF_2013J,1894,77,143,False
1622020_DDD_2013B,2580,97,241,False
162210_EEE_2014J,2734,152,73,False
1622944_EEE_2013J,622,21,31,False
162337_DDD_2013J,777,43,48,False
162337_DDD_2014J,442,27,27,False
1623795_BBB_2014J,1490,47,76,False
1624025_DDD_2014B,1403,55,122,False
1624025_DDD_2014J,1427,71,126,False
1624443_BBB_2014B,2395,157,41,False
1624707_BBB_2013J,1306,93,46,False
1625718_BBB_2014B,1489,106,42,False
1626021_BBB_2014B,361,36,58,False
1626418_DDD_2013B,479,66,72,False
162650_CCC_2014B,357,37,24,False
1626710_AAA_2013J,5969,215,112,False
1627017_BBB_2013J,908,82,53,False
1627052_FFF_2014B,4359,161,206,False
1627071_FFF_2013B,22,3,4,True
162809_FFF_2013J,1898,128,129,False
162901_DDD_2014B,29,2,8,False
1629771_AAA_2014J,522,56,50,False
162984_DDD_2013B,93,11,20,False
163067_CCC_2014J,68,10,5,False
163067_DDD_2013B,986,107,107,False
163120_FFF_2013J,3454,168,142,False
1631797_FFF_2014J,2082,66,129,False
1632487_CCC_2014B,1817,97,87,False
163332_FFF_2014B,655,34,87,False
1633695_BBB_2014B,2629,115,44,False
1634278_CCC_2014J,447,31,44,False
1634278_FFF_2013J,2426,90,213,False
1636725_FFF_2013J,1826,79,112,False
1638119_DDD_2013B,3141,178,227,False
1638425_DDD_2013B,459,41,77,False
1638548_CCC_2014B,10,3,4,True
1638548_CCC_2014J,9,3,4,True
1638548_EEE_2013J,2156,104,57,False
163962_FFF_2014B,19,4,4,True
1639699_FFF_2014J,2757,98,149,False
163996_DDD_2014J,775,87,52,False
1640609_AAA_2013J,5061,227,90,False
1640680_FFF_2014J,2549,112,156,False
1640773_DDD_2013B,1478,139,138,False
1641117_FFF_2014B,2830,84,109,False
1641344_FFF_2013J,6514,161,262,False
164148_FFF_2014J,3912,96,158,False
164211_GGG_2014B,481,33,53,False
164259_AAA_2013J,466,51,41,False
1644266_DDD_2013J,244,25,34,False
1644328_CCC_2014B,339,17,32,False
1644328_EEE_2014B,363,20,18,False
1644568_DDD_2013J,2,1,1,True
1644647_FFF_2013J,1950,108,178,False
1646172_CCC_2014J,1079,39,58,False
164708_EEE_2014J,254,12,13,False
164922_GGG_2013J,493,33,34,False
164935_DDD_2013J,673,69,97,False
164944_AAA_2014J,1300,121,47,False
164968_CCC_2014J,1216,87,66,False
164968_EEE_2013J,1209,70,51,False
165099_BBB_2014J,429,35,68,False
1651020_FFF_2013B,499,25,44,False
1651198_DDD_2013B,1174,90,133,False
165178_DDD_2013J,395,21,39,False
165178_DDD_2014B,357,42,56,False
165226_AAA_2014J,1056,30,41,False
165243_BBB_2013B,1111,87,57,False
165376_EEE_2014B,841,34,52,False
165421_DDD_2013B,1150,64,166,False
165498_BBB_2014J,164,6,14,False
165509_EEE_2013J,568,41,40,False
165617_FFF_2013B,3490,108,165,False
165647_CCC_2014B,440,37,38,False
165647_CCC_2014J,218,20,28,False
1656486_CCC_2014J,512,22,49,False
1656527_DDD_2013B,475,25,47,False
1656979_BBB_2014J,710,32,36,False
165733_CCC_2014B,911,52,59,False
165733_CCC_2014J,532,33,34,False
165733_DDD_2013B,2275,130,150,False
165806_FFF_2013B,1144,50,63,False
165823_BBB_2013J,74,12,16,False
1658963_CCC_2014J,609,55,48,False
1658963_FFF_2014J,1812,79,109,False
165898_GGG_2014B,56,6,11,False
165904_BBB_2014B,963,98,83,False
1659662_BBB_2013B,1482,65,47,False
166123_FFF_2014J,2641,95,131,False
1661490_DDD_2014J,1326,100,116,False
166160_CCC_2014B,1889,84,99,False
1661805_EEE_2014B,6469,152,73,False
166183_GGG_2013J,112,9,11,False
166327_FFF_2013B,3494,151,145,False
166342_DDD_2013B,810,56,135,False
1663815_EEE_2014B,365,27,22,False
1664171_EEE_2014B,224,14,22,False
1664171_EEE_2014J,31,4,6,False
166421_FFF_2013B,2939,90,137,False
1664280_BBB_2014J,1235,45,92,False
1664920_DDD_2013B,1270,99,146,False
166607_FFF_2014J,32,7,11,False
1667087_DDD_2014J,2331,179,186,False
166713_DDD_2013B,2223,136,171,False
1667346_EEE_2013J,1236,75,54,False
1668372_DDD_2014B,591,50,120,False
1668504_CCC_2014B,352,39,41,False
1668504_FFF_2013B,6115,133,198,False
166988_DDD_2013B,922,84,157,False
1671022_CCC_2014J,3814,201,102,False
167106_FFF_2014B,2488,118,128,False
1671208_DDD_2014B,926,49,94,False
1671761_DDD_2014B,856,84,138,False
1671811_CCC_2014B,1448,77,73,False
1671811_DDD_2014B,1435,99,138,False
1672690_CCC_2014B,16,4,8,True
1673876_CCC_2014B,1039,38,30,False
1674799_CCC_2014J,1963,110,129,False
1674799_EEE_2014J,2770,118,86,False
1674804_GGG_2013J,396,19,30,False
167557_FFF_2013B,584,18,53,False
1676594_AAA_2014J,170,7,19,False
167717_DDD_2013B,286,20,57,False
167759_FFF_2013B,1901,72,118,False
1677677_FFF_2014J,4505,143,154,False
167791_CCC_2014B,1436,94,79,False
167791_EEE_2014B,1194,72,58,False
1678014_CCC_2014B,183,14,24,False
1678401_BBB_2013B,1040,44,86,False
1678445_GGG_2013J,2193,130,54,False
1678617_FFF_2013J,1647,46,90,False
1678800_CCC_2014B,1986,106,87,False
1678800_DDD_2013J,785,90,118,False
167906_AAA_2013J,1510,99,75,False
167945_DDD_2014J,479,46,76,False
1679610_EEE_2014J,5033,177,68,False
167961_AAA_2014J,2129,124,76,False
1679727_DDD_2013J,1086,129,100,False
1679862_DDD_2013J,434,31,96,False
168178_CCC_2014B,1160,63,73,False
1681946_CCC_2014J,560,33,47,False
168229_FFF_2013J,6565,185,239,False
168243_DDD_2013B,161,10,43,False
1683192_FFF_2014J,325,17,38,False
1683803_FFF_2014B,5085,206,324,False
1684787_DDD_2013J,772,67,83,False
1684787_DDD_2014J,231,23,36,False
1686521_AAA_2013J,643,29,35,False
1686551_AAA_2014J,647,53,42,False
1687996_DDD_2013J,3528,112,213,False
1687996_DDD_2014J,2473,102,138,False
168843_DDD_2014J,449,49,49,False
1689069_DDD_2013J,1974,183,203,False
1689081_GGG_2014J,308,13,27,False
168936_AAA_2013J,745,42,47,False
1689639_AAA_2014J,1877,83,55,False
1689730_FFF_2013B,1553,52,122,False
169008_BBB_2014J,872,40,65,False
169079_DDD_2013J,1830,164,141,False
1690836_DDD_2013B,4543,165,244,False
1691815_CCC_2014B,1002,61,92,False
169213_BBB_2013J,332,51,25,False
1692156_CCC_2014J,4672,231,97,False
169297_CCC_2014J,386,25,27,False
169380_CCC_2014B,949,73,81,False
169400_BBB_2014J,1154,63,64,False
1694120_FFF_2013J,4354,178,184,False
1694780_CCC_2014B,648,54,47,False
169490_FFF_2013B,2397,80,105,False
169515_BBB_2013B,212,14,36,False
169555_FFF_2013B,277,32,59,False
1695710_BBB_2013J,968,83,81,False
169596_FFF_2014J,1225,95,129,False
1696174_DDD_2013B,2018,150,177,False
169700_DDD_2013J,32,3,8,False
169858_FFF_2013B,1070,52,117,False
169894_DDD_2013B,469,26,82,False
169894_DDD_2014J,576,44,59,False
169908_FFF_2013J,617,42,56,False
1699264_GGG_2013J,549,34,35,False
1699445_FFF_2013B,6296,194,187,False
170025_CCC_2014B,74,8,24,False
170025_DDD_2013B,617,55,155,False
170030_CCC_2014J,810,84,52,False
170030_FFF_2013J,1744,93,157,False
1700371_EEE_2014B,2341,98,50,False
170165_FFF_2013B,3373,101,147,False
170356_BBB_2013B,439,26,36,False
170864_CCC_2014B,4647,201,95,False
170874_FFF_2014J,1826,98,92,False
170936_EEE_2014B,339,19,39,False
170943_FFF_2013J,2476,99,216,False
171304_FFF_2013J,1309,48,75,False
171334_EEE_2014B,341,13,16,False
1713615_DDD_2013J,1559,114,145,False
1715237_CCC_2014B,742,95,68,False
171549_FFF_2013J,989,51,75,False
1715896_AAA_2014J,5314,199,92,False
1716492_DDD_2013J,1765,101,167,False
171692_FFF_2013J,1821,93,84,False
171692_FFF_2014J,116,10,22,False
171751_BBB_2014B,320,42,25,False
171843_EEE_2014J,1162,44,46,False
171896_CCC_2014B,234,19,25,False
171896_CCC_2014J,819,37,39,False
171896_DDD_2013B,2082,133,145,False
1719114_BBB_2014B,796,64,30,False
1719166_CCC_2014J,158,10,12,False
1719566_DDD_2013B,956,55,147,False
1720448_GGG_2013J,1038,49,39,False
1720712_FFF_2013B,3893,163,200,False
172112_AAA_2013J,1939,135,84,False
1721270_AAA_2014J,730,55,51,False
172137_BBB_2014B,2095,108,63,False
1721462_BBB_2013B,588,55,62,False
1721891_DDD_2013J,515,39,130,False
1722493_FFF_2014J,7241,206,212,False
1723019_DDD_2013J,741,49,72,False
172301_CCC_2014B,35,7,5,False
1723564_DDD_2014J,990,75,140,False
1723749_BBB_2014J,598,33,75,False
172493_FFF_2014J,3407,117,179,False
1725109_EEE_2013J,8135,196,65,False
1726951_BBB_2013J,710,41,43,False
172797_AAA_2013J,1782,86,85,False
1728437_BBB_2013B,515,34,55,False
1729319_AAA_2013J,2738,124,80,False
172965_CCC_2014B,1138,53,102,False
172965_DDD_2014B,12,4,3,True
172965_DDD_2014J,1003,90,115,False
1729833_GGG_2013J,238,11,23,False
173004_DDD_2013B,1427,99,104,False
173004_DDD_2013J,156,31,23,False
1730611_DDD_2013B,288,21,55,False
1730702_BBB_2013B,633,33,19,False
1730702_BBB_2014B,39,4,7,False
1731564_BBB_2013J,468,48,40,False
173163_BBB_2014J,805,23,80,False
1732219_BBB_2014B,226,21,31,False
1732956_BBB_2014J,3580,154,112,False
1733023_BBB_2014J,1286,53,81,False
1733160_DDD_2014J,674,76,69,False
173316_BBB_2013B,1704,74,50,False
173335_BBB_2013B,435,49,37,False
173341_EEE_2014J,96,9,18,False
1733664_FFF_2014J,6230,75,111,False
173370_DDD_2013J,1350,121,109,False
173412_FFF_2013J,1987,59,150,False
173412_FFF_2014J,740,25,63,False
1734156_GGG_2014J,552,14,30,False
1735651_DDD_2014B,1919,135,175,False
1735653_DDD_2014B,242,19,50,False
173710_EEE_2013J,2765,160,66,False
173834_EEE_2013J,2339,120,69,False
1738364_FFF_2014B,2831,99,151,False
1738582_CCC_2014J,4395,165,101,False
1739026_CCC_2014B,1711,69,84,False
174010_EEE_2013J,1621,70,41,False
174024_AAA_2014J,768,38,44,False
174094_AAA_2014J,4623,222,85,False
1741838_DDD_2013B,396,10,84,False
174222_BBB_2013J,701,41,26,False
1742834_FFF_2013B,4176,152,201,False
174436_FFF_2013B,101,3,12,False
174440_BBB_2013J,196,17,17,False
174468_FFF_2013J,1,1,1,True
1744800_CCC_2014J,193,26,22,False
1744817_FFF_2014B,3871,169,143,False
174487_BBB_2013J,434,42,41,False
1745145_FFF_2014J,118,4,21,False
1746134_AAA_2013J,1744,75,99,False
174745_AAA_2014J,1595,46,65,False
1747824_DDD_2014J,258,34,82,False
174782_AAA_2013J,6306,249,93,False
1747892_BBB_2013B,2231,176,140,False
174805_FFF_2013B,907,45,68,False
1750405_CCC_2014B,60,5,6,False
1752098_CCC_2014J,556,53,46,False
1752813_CCC_2014J,912,90,115,False
1752834_BBB_2014J,1142,47,85,False
1752994_FFF_2014J,3489,91,251,False
1753235_DDD_2013J,494,29,72,False
1753458_CCC_2014B,3704,102,121,False
175392_AAA_2013J,4447,197,117,False
1753965_BBB_2013B,3364,174,69,False
175447_AAA_2014J,3779,166,86,False
175453_FFF_2013J,1027,62,70,False
175490_CCC_2014B,2128,117,98,False
1755594_FFF_2014J,3736,193,176,False
1756165_DDD_2013J,3896,178,340,False
175638_CCC_2014J,254,32,15,False
1756915_GGG_2013J,400,18,35,False
1757548_DDD_2014J,4139,174,166,False
1757561_BBB_2014J,983,48,68,False
1757662_FFF_2014B,3514,151,150,False
175772_AAA_2014J,2970,72,49,False
1757766_AAA_2014J,3269,156,72,False
175804_DDD_2014J,121,17,20,False
1758449_AAA_2013J,2756,75,67,False
175932_AAA_2013J,1961,97,60,False
175940_EEE_2014J,879,70,55,False
1759799_FFF_2013J,5825,132,220,False
1759851_BBB_2013J,95,7,12,False
1759851_BBB_2014B,326,32,27,False
175991_AAA_2013J,138,17,17,False
176086_EEE_2013J,358,12,21,False
176092_DDD_2013B,1201,109,125,False
1761013_FFF_2013B,2214,91,135,False
1762336_EEE_2013J,1126,41,37,False
1763015_AAA_2013J,339,3,17,False
1763186_DDD_2014B,1706,138,131,False
1763378_CCC_2014B,500,24,31,False
1763653_BBB_2014B,4313,164,46,False
1763786_EEE_2014B,3671,146,69,False
1765045_FFF_2014J,351,26,22,False
1765788_AAA_2013J,6939,224,127,False
1766102_FFF_2014J,352,9,25,False
1766303_FFF_2013B,1253,54,93,False
1766513_DDD_2013J,1011,62,142,False
